2.1092918,3.928885,9.363723,0.22113322,-0.42577308,-0.26816985,-33.899998,-10.92,-39.48
2.0805612,3.9264908,9.289502,0.2144137,-0.3817908,-0.29871312,-34.02,-10.5,-39.36
1.9967642,3.8522706,9.11712,0.20219639,-0.30298916,-0.35185838,-34.02,-10.5,-39.36
1.8435353,3.845088,8.9998045,0.18203785,-0.22174409,-0.38606682,-34.14,-10.62,-39.6
1.7262194,3.8618474,8.944737,0.16798794,-0.1777618,-0.40133846,-34.02,-11.099999,-39.12
1.5370775,3.8762126,8.92319,0.14355333,-0.12950343,-0.4098906,-34.02,-11.099999,-39.12
1.4149733,3.9360676,8.973468,0.12522738,-0.106901415,-0.41233405,-33.899998,-11.46,-39.18
1.3215994,4.0294414,9.057265,0.100792766,-0.10262536,-0.4202753,-33.899998,-11.46,-39.18
1.316811,4.1299977,9.141062,0.08979719,-0.13805555,-0.42760566,-33.78,-12,-39.239998
1.3072342,4.2640734,9.284714,0.08674286,-0.24495697,-0.41783184,-33.78,-12,-39.239998
1.3024458,4.271256,9.208099,0.096516706,-0.4166101,-0.38789943,-33.78,-12.059999,-39.239998
1.4389153,4.247314,9.105149,0.0983493,-0.5021312,-0.39400807,-34.14,-12.36,-39.78
1.6160861,4.237737,9.035717,0.093462385,-0.5876524,-0.4166101,-34.14,-12.36,-39.78
1.70946,4.2401314,9.018958,0.087964594,-0.6395759,-0.43676865,-34.14,-12.36,-39.78
1.8531121,4.309563,9.009381,0.08552113,-0.7678576,-0.4905248,-34.079998,-12.36,-39.48
1.8626889,4.3263226,9.002198,0.084910266,-0.788627,-0.5015204,-34.079998,-12.36,-39.48
1.8626889,4.3766007,9.033323,0.08674286,-0.88025683,-0.5363397,-34.14,-12.54,-39
1.8555063,4.378995,9.038112,0.08857546,-0.89980453,-0.54428095,-34.14,-12.54,-39
1.8219875,4.4436383,9.138668,0.09468412,-0.9828822,-0.5748242,-33.719997,-12.719999,-38.579998
1.7788919,4.4699745,9.349358,0.10323623,-1.0867293,-0.5992588,-33.719997,-12.719999,-38.579998
1.7597382,4.4819455,9.406818,0.10629055,-1.1050552,-0.6047566,-33.66,-12.42,-38.399998
1.7549498,4.4819455,9.627085,0.119729586,-1.1704178,-0.61208695,-33.66,-12.42,-38.399998
1.757344,4.4699745,9.749189,0.13805555,-1.1972959,-0.61819565,-33.84,-12.42,-38.579998
1.7669208,4.4005427,9.849746,0.15882497,-1.205848,-0.6200282,-33.84,-12.42,-38.579998
1.8124107,4.268862,9.935937,0.19608775,-1.1814134,-0.6200282,-33.6,-12.9,-39.12
1.8171991,4.146757,9.991004,0.22540927,-1.138042,-0.6151413,-33.6,-12.9,-39.12
1.8411411,4.0438066,10.007763,0.26328292,-1.069625,-0.602924,-33.719997,-12.96,-39.6
1.8890251,3.8642416,10.038888,0.3182608,-0.9315695,-0.5729916,-33.719997,-12.96,-39.6
1.922544,3.7373488,10.070012,0.36651915,-0.80573124,-0.54183745,-33.66,-13.38,-39.48
1.9249382,3.7134068,10.081984,0.37934732,-0.77274454,-0.5326745,-33.66,-13.38,-39.48
2.291251,3.3087866,10.01734,0.4269948,-0.65668017,-0.4990769,-33.48,-14.04,-39.84
2.554613,3.0095115,9.811439,0.4428773,-0.6017023,-0.4868596,-33.48,-14.04,-39.84
2.327164,3.0142999,9.876082,0.45142943,-0.5491679,-0.47891834,-33.48,-14.04,-39.96
2.0039468,3.2345665,10.077195,0.47586402,-0.5204572,-0.46914452,-33.48,-14.04,-39.96
1.9632454,3.3327289,10.0987425,0.48441613,-0.5180137,-0.46670106,-33.48,-14.04,-39.96
1.8914193,3.5051112,10.072407,0.5002986,-0.5137377,-0.45631635,-33.6,-14.7,-39.54
1.8052281,3.8163576,9.91439,0.5320636,-0.48930305,-0.44165558,-33.6,-14.7,-39.54
1.7597382,4.144363,9.655815,0.57910025,-0.44348818,-0.41783184,-33.48,-15.599999,-40.5
1.7310078,4.27365,9.548077,0.61391956,-0.40744713,-0.40378192,-33.48,-15.599999,-40.5
1.7262194,4.3287168,9.514558,0.63407815,-0.39461896,-0.39461896,-33.48,-15.599999,-40.5
1.7070658,4.343082,9.524135,0.6432411,-0.39278635,-0.3921755,-33.6,-16.38,-40.92
1.6759412,4.3167458,9.579201,0.6805039,-0.42638394,-0.39461896,-33.6,-16.38,-40.92
1.6807296,4.295198,9.598354,0.689056,-0.4465425,-0.39706242,-33.6,-16.38,-40.92
1.6998832,4.27365,9.677363,0.7171558,-0.57360244,-0.41538838,-33.66,-16.859999,-40.44
1.7046716,4.271256,9.694122,0.7244862,-0.61391956,-0.42149702,-33.66,-16.859999,-40.44
1.7238252,4.271256,9.710882,0.74036866,-0.70432764,-0.43554693,-33.66,-16.859999,-40.44
1.7142484,4.3358994,9.727641,0.7678576,-0.84604836,-0.4569272,-33.66,-17.58,-41.1
1.733402,4.414908,9.753978,0.7874053,-0.9388999,-0.47219884,-33.66,-17.58,-41.1
1.7645266,4.5418005,9.828198,0.8258898,-1.0848967,-0.4868596,-34.079998,-17.82,-40.079998
1.7645266,4.5418005,9.828198,0.8258898,-1.0848967,-0.4868596,-34.079998,-17.82,-40.079998
1.8148049,4.7141833,9.981427,0.8894198,-1.2742649,-0.50518554,-34.079998,-17.82,-40.079998
1.8148049,4.7141833,9.981427,0.8894198,-1.2742649,-0.50518554,-34.079998,-17.82,-40.079998
