-0.074220255,-0.44771573,9.911995,-0.03481932,-0.07391469,-0.008552114,12.48,-14.58,1.4399999
-0.05746084,-0.47405192,9.888053,0.010995574,0.025045475,0.002443461,12.719999,-14.5199995,1.0799999
-0.076614454,-0.48362875,9.909601,0.013439035,0.03359759,0.001221731,12.719999,-14.5199995,1.0799999
-0.15322891,-0.48841715,9.907207,0.020158553,0.047647487,0.003054326,12.719999,-14.5199995,1.0799999
-0.22505496,-0.45250413,9.873688,0.025045475,0.062308256,0.004886922,13.0199995,-14.639999,0.59999996
-0.1436521,-0.49799395,9.854534,0.02565634,0.058643065,-0.001221731,13.0199995,-14.639999,0.59999996
-0.22984336,-0.46926352,9.878476,0.01282817,0.028710667,-0.002443461,12.42,-14.7,0.53999996
-0.25139117,-0.4381389,9.880871,0.009773844,0.022602014,-0.001832596,12.42,-14.7,0.53999996
-0.15562311,-0.4405331,9.842564,-0.007330383,-0.015271631,-0.003054326,12.66,-14.759999,0.53999996
-0.12689269,-0.47644615,9.861717,-0.01282817,-0.028099801,-0.005497787,12.66,-14.759999,0.53999996
-0.21308395,-0.37588966,9.888053,-0.019547688,-0.043982297,-0.001832596,12.78,-14.759999,0.42
-0.16519992,-0.35913026,9.883265,-0.019547688,-0.040927973,-6.11E-04,12.78,-14.759999,0.42
-0.06943185,-0.4429273,9.878476,-0.017104227,-0.03726278,-0.003054326,12.48,-14.639999,0.71999997
-0.10295067,-0.44771573,9.911995,-0.01160644,-0.023823744,-0.002443461,12.48,-14.639999,0.71999997
-0.18674773,-0.39504328,9.885659,-0.001221731,0.001221731,0.003665192,12.54,-14.7,0.84
-0.093373865,-0.45010993,9.873688,0.006108652,0.013439035,0.001221731,12.54,-14.7,0.84
-0.14844051,-0.46926352,9.909601,0.01160644,0.02443461,-0.001832596,12.66,-14.7,0.42
-0.20350714,-0.4285621,9.911995,0.015271631,0.03359759,0.003665192,12.66,-14.7,0.42
-0.1604115,-0.4429273,9.871294,0.014049901,0.029321533,0.003665192,13.0199995,-14.16,0.42
-0.12928689,-0.48362875,9.876082,0.01038471,0.017715093,-0.001221731,13.0199995,-14.16,0.42
-0.20350714,-0.4405331,9.890448,0.006719518,0.009162978,-0.001221731,13.139999,-14.219999,0.53999996
-0.21068975,-0.3854665,9.876082,-0.001832596,-0.003665192,-0.001221731,13.139999,-14.219999,0.53999996
-0.12449849,-0.4285621,9.864111,-0.005497787,-0.013439035,-0.001221731,13.08,-14.5199995,0.65999997
-0.1604115,-0.4381389,9.880871,-0.007941248,-0.020158553,-0.002443461,13.08,-14.5199995,0.65999997
-0.21068975,-0.35194764,9.868899,-0.008552114,-0.017104227,6.11E-04,12.719999,-14.58,0.84
-0.18914193,-0.35194764,9.859323,-0.008552114,-0.016493361,0.001832596,12.719999,-14.58,0.84
-0.14604631,-0.39983168,9.854534,-0.009773844,-0.015271631,0.002443461,12.719999,-14.58,0.84
-0.1340753,-0.45968673,9.880871,-0.002443461,-0.012217305,-0.001221731,12.36,-15.12,1.1999999
-0.21787235,-0.3878607,9.888053,6.11E-04,0,0.001221731,12.36,-15.12,1.1999999
-0.21787235,-0.3878607,9.888053,6.11E-04,0,0.001221731,12.36,-15.12,1.1999999
-0.15562311,-0.40462008,9.888053,0.003665192,0.006719518,6.11E-04,12.42,-15.12,1.1999999
-0.11492168,-0.47405192,9.907207,0.006719518,0.010995574,-0.002443461,12.42,-15.12,1.1999999
-0.19153613,-0.4285621,9.909601,0.005497787,0.01160644,-0.001832596,12.66,-14.5199995,1.0799999
-0.19153613,-0.4285621,9.909601,0.005497787,0.01160644,-0.001832596,12.66,-14.5199995,1.0799999
-0.17717093,-0.38307226,9.876082,0.002443461,0.012217305,0.001832596,12.66,-14.5199995,1.0799999
-0.1340753,-0.4237737,9.871294,0.003665192,0.006108652,-0.001832596,12.24,-14.759999,1.5
-0.17717093,-0.4357447,9.904813,-0.001832596,-0.002443461,-0.004276057,12.24,-14.759999,1.5
-0.17717093,-0.4357447,9.904813,-0.001832596,-0.002443461,-0.004276057,12.24,-14.759999,1.5
-0.18914193,-0.35913026,9.900024,-0.004886922,-0.003665192,0.001221731,12.66,-14.7,1.26
-0.12928689,-0.39025488,9.854534,-0.007941248,-0.007330383,-0.001832596,12.66,-14.7,1.26
-0.12928689,-0.39025488,9.854534,-0.007941248,-0.007330383,-0.001832596,12.66,-14.7,1.26
-0.16759412,-0.4309563,9.892841,-0.007330383,-0.009162978,-0.001832596,12.96,-15,1.4399999
-0.21547815,-0.3878607,9.888053,-0.008552114,-0.006108652,0,12.96,-15,1.4399999
-0.1364695,-0.4141969,9.883265,-0.004886922,-0.004276057,6.11E-04,12.719999,-15,1.56
-0.1340753,-0.46208093,9.907207,-0.001832596,-0.003054326,-0.002443461,12.719999,-15,1.56
-0.19871874,-0.4165911,9.907207,-0.002443461,0.001832596,-0.001832596,13.38,-14.5199995,1.3199999
-0.19393034,-0.3854665,9.902418,-0.001221731,0.005497787,0.001221731,13.38,-14.5199995,1.3199999
-0.18674773,-0.39025488,9.895236,0,0.005497787,0.001221731,13.38,-14.5199995,1.3199999
-0.11971009,-0.46926352,9.868899,0.001832596,0.003665192,-0.002443461,13.08,-14.46,1.14
-0.17717093,-0.46686932,9.890448,0.003054326,0.003054326,-0.002443461,13.08,-14.46,1.14
-0.17717093,-0.46686932,9.890448,0.003054326,0.003054326,-0.002443461,13.08,-14.46,1.14
-0.22505496,-0.40222588,9.885659,6.11E-04,0.003665192,6.11E-04,13.38,-14.04,0.71999997
-0.11492168,-0.50517654,9.607931,-6.11E-04,0.009162978,0,13.38,-14.04,0.71999997
-0.11971009,-0.50996494,9.787497,0,0.004886922,-0.004276057,13.679999,-14.34,0.65999997
-0.15322891,-0.56982,10.024523,0.006719518,-0.006108652,-0.004276057,13.679999,-14.34,0.65999997
-0.05267244,-0.91458505,9.713276,0.003665192,0.012217305,-0.06841691,13.679999,-14.34,0.65999997
-0.05267244,-0.91458505,9.713276,0.003665192,0.012217305,-0.06841691,13.679999,-14.34,0.65999997
0.8379706,-1.7788919,10.151415,0.021380283,0.006719518,-0.38423425,13.92,-14.82,0.42
0.770933,-1.2617443,10.067618,0.016493361,-0.018936822,-0.46486846,13.92,-14.82,0.42
0.4261679,-0.39743748,9.923966,-0.03604105,-0.07819075,-0.48624873,14.34,-14.7,0.84
0.16998832,-0.23702596,9.950302,-0.08674286,-0.17165314,-0.4642576,14.34,-14.7,0.84
0.16998832,-0.23702596,9.950302,-0.08674286,-0.17165314,-0.4642576,14.34,-14.7,0.84
0.1604115,-0.5506664,10.129868,-0.076358154,-0.21685717,-0.48197266,14.16,-15.059999,1.14
0.29688102,-0.8738836,10.022128,-0.048258353,-0.19975294,-0.5381723,14.16,-15.059999,1.14
0.39025488,-0.91458505,9.821015,-0.013439035,-0.08368854,-0.63407815,14.04,-15.12,0.84
0.4429273,-0.878672,9.847352,0.012217305,0.004276057,-0.70432764,14.04,-15.12,0.84
0.48123455,-0.92895025,9.888053,0.03359759,0.047647487,-0.74281216,14.099999,-14.639999,1.0799999
0.46208093,-0.93613285,9.962274,0.040927973,0.06169739,-0.76052725,14.099999,-14.639999,1.0799999
0.47644615,-0.8331822,9.952697,0.07452556,0.081855945,-0.81489426,14.099999,-14.639999,1.0799999
0.50757074,-0.60333884,9.890448,0.07452556,0.080634214,-0.83199847,13.98,-14.759999,0.84
0.46447513,-0.45968673,9.78989,0.06536258,0.07819075,-0.829555,13.98,-14.759999,0.84
0.272939,-0.2705448,9.892841,0.049480084,0.0421497,-0.8008443,13.74,-14.58,0.42
0.21308395,-0.24181437,9.902418,0.04642576,0.03176499,-0.7892379,13.74,-14.58,0.42
0.10295067,-0.22026655,9.904813,0.0421497,0.015271631,-0.7672467,13.74,-14.58,0.42
-0.05746084,-0.16519992,9.854534,0.03970624,6.11E-04,-0.7293731,13.62,-14.82,0.29999998
-0.23942018,-0.19153613,9.864111,0.03970624,0.009773844,-0.675617,13.62,-14.82,0.29999998
-0.34476504,-0.19153613,9.861717,0.045814894,0.03176499,-0.6377433,13.62,-14.94,0.12
-0.45729253,-0.22266077,9.742006,0.049480084,0.059864793,-0.6035349,13.62,-14.94,0.12
-0.45729253,-0.22266077,9.742006,0.049480084,0.059864793,-0.6035349,13.62,-14.94,0.12
-0.5650316,-0.29927522,9.91439,0.04886922,0.06780604,-0.5448918,13.2,-14.759999,-0.42
-0.60333884,-0.30406362,9.921572,0.040317107,0.057421334,-0.5204572,13.2,-14.759999,-0.42
-0.6679823,-0.29927522,9.825804,0.027488936,0.029321533,-0.48502702,13.0199995,-14.46,-0.59999996
-0.7517793,-0.2657564,9.818622,0.007941248,-0.001832596,-0.45142943,13.0199995,-14.46,-0.59999996
-0.7517793,-0.2657564,9.818622,0.007941248,-0.001832596,-0.45142943,13.0199995,-14.46,-0.59999996
-1.1300632,-0.04309563,9.993398,-0.010995574,-0.070249505,-0.36774087,13.38,-14.219999,-0.35999998
